 0.030000 8.0000 4.27678442 4.2768 2.6343 4.1299 3.9004 -1.816 -1.404 -0.921 -0.819 -0.788 -0.735 -0.593 -0.551 -0.516 3.31996703 1
 0.030000 8.0000 4.35036707 4.3504 2.6748 4.1313 3.8731 -1.917 -1.504 -1.015 -0.912 -0.881 -0.828 -0.684 -0.643 -0.607 3.32052279 1
 0.030000 8.0000 4.40000010 4.4000 2.7022 4.1319 3.8530 -1.985 -1.572 -1.081 -0.978 -0.946 -0.893 -0.749 -0.707 -0.671 3.32088280 1
 0.030000 8.0000 4.45188475 4.4519 2.7305 4.1325 3.8320 -2.056 -1.643 -1.150 -1.045 -1.014 -0.960 -0.816 -0.774 -0.738 3.32124710 1
 0.030000 8.0000 4.54339361 4.5434 2.7807 4.1325 3.7906 -2.182 -1.772 -1.276 -1.171 -1.140 -1.087 -0.942 -0.900 -0.864 3.32186127 1
 0.030000 8.0000 4.59999990 4.6000 2.8126 4.1314 3.7598 -2.261 -1.857 -1.362 -1.257 -1.226 -1.173 -1.030 -0.988 -0.952 3.32222414 1
 0.030000 8.0000 4.60275269 4.6028 2.8141 4.1314 3.7583 -2.265 -1.861 -1.366 -1.261 -1.230 -1.178 -1.034 -0.992 -0.956 3.32224131 1
 0.030000 8.0000 4.67361498 4.6736 2.8539 4.1291 3.7160 -2.365 -1.970 -1.478 -1.374 -1.344 -1.292 -1.150 -1.109 -1.073 3.32267737 1
 0.030000 8.0000 4.75705767 4.7571 2.9010 4.1250 3.6605 -2.482 -2.102 -1.617 -1.514 -1.486 -1.436 -1.296 -1.257 -1.221 3.32316756 1
 0.030000 8.0000 4.80000019 4.8000 2.9256 4.1221 3.6278 -2.544 -2.174 -1.695 -1.593 -1.565 -1.516 -1.379 -1.340 -1.305 3.32341027 1
 0.030000 8.0000 4.84537411 4.8454 2.9522 4.1177 3.5881 -2.610 -2.254 -1.784 -1.683 -1.656 -1.609 -1.476 -1.438 -1.404 3.32366037 1
